r_angstrom,gamma23_mean,gamma23_sem
1.580000000000000071e+01,-2.186163589999200099e+02,7.474382394087606407e-01
1.590000000000000036e+01,-2.190419188123410947e+02,7.449154433888174331e-01
1.600000000000000000e+01,-2.192721107350512284e+02,7.459971228852573244e-01
1.610000000000000142e+01,-2.195520880973800217e+02,7.458164068056095664e-01
1.619999999999999929e+01,-2.197894664816471675e+02,7.458527198850507522e-01
1.630000000000000071e+01,-2.200528954570215490e+02,7.424472987181924832e-01
1.640000000000000213e+01,-2.204020040648840393e+02,7.408178400111155026e-01
1.650000000000000000e+01,-2.206208555417516948e+02,7.452100218461917835e-01
1.660000000000000142e+01,-2.205854438449726445e+02,7.394861058413160215e-01
1.669999999999999929e+01,-2.206005656667073254e+02,7.386411947496166475e-01
1.680000000000000071e+01,-2.207937214216653388e+02,7.352937747691461468e-01
1.690000000000000213e+01,-2.209773219852852151e+02,7.357921042394188760e-01
1.700000000000000000e+01,-2.210875288459976389e+02,7.364509416657488705e-01
1.710000000000000142e+01,-2.211084381310075173e+02,7.341062910195432778e-01
1.719999999999999929e+01,-2.211827213961009306e+02,7.349727743163709803e-01
1.730000000000000071e+01,-2.211485676943236740e+02,7.378253810666099977e-01
1.740000000000000213e+01,-2.210150360732456534e+02,7.328785961265827931e-01
1.750000000000000000e+01,-2.212386863923798330e+02,7.409321524100934697e-01
1.760000000000000142e+01,-2.211937594764988546e+02,7.417345592102676521e-01
1.769999999999999929e+01,-2.211783005673896980e+02,7.409916665936795432e-01
1.780000000000000071e+01,-2.208943251862482384e+02,7.410113832686094915e-01
1.790000000000000213e+01,-2.208279685361798670e+02,7.547028117413415726e-01
1.800000000000000000e+01,-2.208024612281448356e+02,7.592493711961861846e-01
1.810000000000000142e+01,-2.207027806919136594e+02,7.721807333852004351e-01
1.819999999999999929e+01,-2.205532445247720261e+02,7.795415154640666922e-01
1.830000000000000071e+01,-2.202768257379611612e+02,7.884532193399624855e-01
1.840000000000000213e+01,-2.199568972431483189e+02,7.976154589315384014e-01
1.850000000000000000e+01,-2.195256852987685932e+02,8.092713008240984829e-01
1.860000000000000142e+01,-2.192691085782821290e+02,8.218297692556119083e-01
1.869999999999999929e+01,-2.187222866541608823e+02,8.308667254323680584e-01
1.880000000000000071e+01,-2.182345915674789012e+02,8.488474686718064932e-01
1.890000000000000213e+01,-2.177129638250013670e+02,8.579563574028493678e-01
1.900000000000000000e+01,-2.171033733514256028e+02,8.680620774782717985e-01
1.910000000000000142e+01,-2.165610856335967185e+02,8.749095941371070051e-01
1.920000000000000284e+01,-2.160909505614983743e+02,8.849931130879774566e-01
1.930000000000000071e+01,-2.156746092188280102e+02,8.903924589187990346e-01
1.940000000000000213e+01,-2.152250796644864295e+02,9.010588252312767832e-01
